target,hub
10,hub3
100,hub3
11,hub2
12,hub1
13,hub1
14,hub3
16,hub3
17,hub2
19,hub2
2,hub1
21,hub3
22,hub2
24,hub1
25,hub1
27,hub1
28,hub1
29,hub1
3,hub1
30,hub1
32,hub1
33,hub3
34,hub1
35,hub1
38,hub1
39,hub1
4,hub2
40,hub2
44,hub1
45,hub3
46,hub1
48,hub1
49,hub3
50,hub1
51,hub1
52,hub1
53,hub1
55,hub3
58,hub1
59,hub3
6,hub3
61,hub1
62,hub3
63,hub3
64,hub1
65,hub3
67,hub3
68,hub1
69,hub1
7,hub1
70,hub2
71,hub1
73,hub1
74,hub1
75,hub2
76,hub1
77,hub2
78,hub3
79,hub3
80,hub3
81,hub3
83,hub3
85,hub1
89,hub1
9,hub1
90,hub3
91,hub1
92,hub1
94,hub1
95,hub1
97,hub1
98,hub3
