target,hub
1,hub2
10,hub2
100,hub3
11,hub1
12,hub1
13,hub3
15,hub3
16,hub1
18,hub1
19,hub3
2,hub2
20,hub3
21,hub2
22,hub3
23,hub2
24,hub1
26,hub2
27,hub1
28,hub1
29,hub2
3,hub2
31,hub3
32,hub2
34,hub2
35,hub2
36,hub3
39,hub3
4,hub2
40,hub3
41,hub2
43,hub2
45,hub3
47,hub1
48,hub2
49,hub3
5,hub3
50,hub2
53,hub2
54,hub2
57,hub2
59,hub3
6,hub3
60,hub2
62,hub3
64,hub2
65,hub3
66,hub1
67,hub1
68,hub2
69,hub3
71,hub1
73,hub3
74,hub1
75,hub1
76,hub3
77,hub1
79,hub1
81,hub3
82,hub2
83,hub3
84,hub3
86,hub2
88,hub3
90,hub1
91,hub3
92,hub2
93,hub2
94,hub1
95,hub1
96,hub3
97,hub2
99,hub2
