target,hub
1,hub3
100,hub2
11,hub1
12,hub3
13,hub1
14,hub2
15,hub1
16,hub3
18,hub2
19,hub2
2,hub1
21,hub3
22,hub3
24,hub3
25,hub3
27,hub2
28,hub3
29,hub2
3,hub2
30,hub3
31,hub3
32,hub1
33,hub2
34,hub2
35,hub2
36,hub3
37,hub3
38,hub2
4,hub3
40,hub2
41,hub3
42,hub1
43,hub2
44,hub3
46,hub3
47,hub1
48,hub3
49,hub2
5,hub3
51,hub1
52,hub2
53,hub2
54,hub1
55,hub1
56,hub1
57,hub1
58,hub3
59,hub1
60,hub1
62,hub2
66,hub1
67,hub1
69,hub2
7,hub3
70,hub3
71,hub3
72,hub3
73,hub2
74,hub1
75,hub2
76,hub2
77,hub1
78,hub2
79,hub2
8,hub1
80,hub1
81,hub3
82,hub3
83,hub3
85,hub3
86,hub1
87,hub3
88,hub1
89,hub3
9,hub1
90,hub3
91,hub2
92,hub1
93,hub1
94,hub1
95,hub2
96,hub1
97,hub3
98,hub2
99,hub3
