target,hub
10,hub1
100,hub2
11,hub2
13,hub2
14,hub2
19,hub2
20,hub2
21,hub3
22,hub1
23,hub1
25,hub1
26,hub1
27,hub1
28,hub2
29,hub2
3,hub2
30,hub3
32,hub1
33,hub1
34,hub1
35,hub2
36,hub3
37,hub1
38,hub2
39,hub3
4,hub1
40,hub1
41,hub3
42,hub3
45,hub2
46,hub1
47,hub2
49,hub2
5,hub1
51,hub2
52,hub3
53,hub3
55,hub1
56,hub1
57,hub1
58,hub1
6,hub3
60,hub3
61,hub3
62,hub2
63,hub2
64,hub2
65,hub1
69,hub2
70,hub2
72,hub3
73,hub3
74,hub2
75,hub3
76,hub3
77,hub2
78,hub3
79,hub2
8,hub1
80,hub1
81,hub2
82,hub3
83,hub2
84,hub3
85,hub2
86,hub2
87,hub3
88,hub3
89,hub3
9,hub3
90,hub2
92,hub2
93,hub3
94,hub2
95,hub3
96,hub2
97,hub2
99,hub1
