target,hub
100,hub1
11,hub1
12,hub1
13,hub1
14,hub3
15,hub1
17,hub3
18,hub1
19,hub3
20,hub2
21,hub3
22,hub1
23,hub2
25,hub3
26,hub3
27,hub3
28,hub1
29,hub2
3,hub1
30,hub2
32,hub3
33,hub3
34,hub2
35,hub3
36,hub3
37,hub1
38,hub3
39,hub2
4,hub3
40,hub1
41,hub2
42,hub3
44,hub1
45,hub1
47,hub1
49,hub2
5,hub3
50,hub3
51,hub3
52,hub1
53,hub1
55,hub1
56,hub3
57,hub1
58,hub1
59,hub3
6,hub2
61,hub1
62,hub2
63,hub2
64,hub3
65,hub2
66,hub1
68,hub3
69,hub3
7,hub2
70,hub1
72,hub3
73,hub3
74,hub3
75,hub3
76,hub2
77,hub1
78,hub1
79,hub2
8,hub3
81,hub1
82,hub1
86,hub3
87,hub1
88,hub1
89,hub3
9,hub3
90,hub2
91,hub2
92,hub3
93,hub3
94,hub1
98,hub2
