target,hub
10,hub1
100,hub2
11,hub2
12,hub2
13,hub1
14,hub1
15,hub1
16,hub3
18,hub3
19,hub2
2,hub1
21,hub2
22,hub2
24,hub2
25,hub3
26,hub2
29,hub3
3,hub3
33,hub2
34,hub3
37,hub3
38,hub3
39,hub3
41,hub2
42,hub2
43,hub3
44,hub3
46,hub2
47,hub2
50,hub3
51,hub1
52,hub2
54,hub3
55,hub2
56,hub3
57,hub1
58,hub3
59,hub1
6,hub2
61,hub3
62,hub1
63,hub3
64,hub3
65,hub1
66,hub3
67,hub1
68,hub2
69,hub3
7,hub3
70,hub2
71,hub3
72,hub1
73,hub3
74,hub3
76,hub1
77,hub3
78,hub2
79,hub1
8,hub3
80,hub3
82,hub3
83,hub3
84,hub3
85,hub1
86,hub1
87,hub3
88,hub3
89,hub2
9,hub3
90,hub1
92,hub3
93,hub3
94,hub1
95,hub2
96,hub1
97,hub1
98,hub1
