target,hub
1,hub1
10,hub1
100,hub3
11,hub2
12,hub2
13,hub3
14,hub1
15,hub3
16,hub1
17,hub2
18,hub2
19,hub2
2,hub1
20,hub3
21,hub2
23,hub1
25,hub2
26,hub1
27,hub1
28,hub2
29,hub1
30,hub2
31,hub1
32,hub3
33,hub1
35,hub1
36,hub1
37,hub2
38,hub3
4,hub2
40,hub3
41,hub1
42,hub1
43,hub2
44,hub2
47,hub1
49,hub3
5,hub1
50,hub1
51,hub3
52,hub3
54,hub1
55,hub1
56,hub1
58,hub1
60,hub2
61,hub2
62,hub1
63,hub3
64,hub2
66,hub3
68,hub3
69,hub3
7,hub3
70,hub2
71,hub1
72,hub1
73,hub2
75,hub3
76,hub1
78,hub3
8,hub3
80,hub1
81,hub2
82,hub1
83,hub3
84,hub2
85,hub2
86,hub2
87,hub3
88,hub2
89,hub1
9,hub2
91,hub2
93,hub3
95,hub2
97,hub3
98,hub3
99,hub2
