target,hub
1,hub2
10,hub1
100,hub2
11,hub1
12,hub1
14,hub1
15,hub1
16,hub2
18,hub3
19,hub2
20,hub1
22,hub2
23,hub1
24,hub2
25,hub1
26,hub1
27,hub1
28,hub1
29,hub1
32,hub1
33,hub1
35,hub1
36,hub2
37,hub1
38,hub1
39,hub3
4,hub1
40,hub1
41,hub1
42,hub3
44,hub1
45,hub1
46,hub3
47,hub3
48,hub1
49,hub3
5,hub1
51,hub2
52,hub2
53,hub1
54,hub1
55,hub1
56,hub1
57,hub3
59,hub2
6,hub1
61,hub1
62,hub2
63,hub2
64,hub1
65,hub1
67,hub1
68,hub1
69,hub1
7,hub1
70,hub1
71,hub1
72,hub1
73,hub2
74,hub3
76,hub1
77,hub3
78,hub2
79,hub1
8,hub2
80,hub3
81,hub1
82,hub2
83,hub3
84,hub1
85,hub1
87,hub2
89,hub2
9,hub2
91,hub1
92,hub3
93,hub1
94,hub3
95,hub1
96,hub2
97,hub1
99,hub1
