target,hub
1,hub1
10,hub1
100,hub2
11,hub2
12,hub2
13,hub2
14,hub2
15,hub1
20,hub2
21,hub2
22,hub3
24,hub1
26,hub3
27,hub2
28,hub3
29,hub2
3,hub1
30,hub2
32,hub1
34,hub3
37,hub1
38,hub2
39,hub2
4,hub2
40,hub2
41,hub1
45,hub1
46,hub2
47,hub2
48,hub3
49,hub1
50,hub2
51,hub1
52,hub2
54,hub1
58,hub2
59,hub2
6,hub2
60,hub2
61,hub1
62,hub1
63,hub2
64,hub1
65,hub2
66,hub3
68,hub1
69,hub1
7,hub1
70,hub3
72,hub3
73,hub1
74,hub2
75,hub2
76,hub2
77,hub2
78,hub3
79,hub3
8,hub3
80,hub3
81,hub2
82,hub1
83,hub1
84,hub3
85,hub1
86,hub2
89,hub2
9,hub2
92,hub1
93,hub2
94,hub1
95,hub2
96,hub2
97,hub2
98,hub2
99,hub1
