target,hub
10,hub3
100,hub1
11,hub2
12,hub3
13,hub3
14,hub3
16,hub2
18,hub3
2,hub2
20,hub2
22,hub1
23,hub1
24,hub3
25,hub3
26,hub1
27,hub2
28,hub2
29,hub3
3,hub2
30,hub3
33,hub1
35,hub3
37,hub2
38,hub1
39,hub2
4,hub3
40,hub2
41,hub3
43,hub1
44,hub2
46,hub2
48,hub2
49,hub3
5,hub2
50,hub3
51,hub1
52,hub1
53,hub3
56,hub1
57,hub2
59,hub1
6,hub3
60,hub3
61,hub1
62,hub3
63,hub3
64,hub2
65,hub1
67,hub2
68,hub2
7,hub1
70,hub2
71,hub3
72,hub2
73,hub3
74,hub3
75,hub3
78,hub3
79,hub3
8,hub1
80,hub3
82,hub2
83,hub2
85,hub1
86,hub1
88,hub1
89,hub2
9,hub3
90,hub2
93,hub1
94,hub3
96,hub1
97,hub2
98,hub2
