target,hub
1,hub1
10,hub3
100,hub2
11,hub2
12,hub2
13,hub2
15,hub3
16,hub2
17,hub2
18,hub1
19,hub3
2,hub1
21,hub2
22,hub3
24,hub2
26,hub2
29,hub1
3,hub2
30,hub2
31,hub3
34,hub3
35,hub3
36,hub3
37,hub3
38,hub1
39,hub2
41,hub3
43,hub1
44,hub2
45,hub2
46,hub2
49,hub2
5,hub2
51,hub2
52,hub3
54,hub2
55,hub3
56,hub2
57,hub2
58,hub1
59,hub1
6,hub2
60,hub2
61,hub2
63,hub2
64,hub2
65,hub3
69,hub2
70,hub3
72,hub2
73,hub3
74,hub3
75,hub1
76,hub3
77,hub2
78,hub2
79,hub2
8,hub3
80,hub2
82,hub2
85,hub3
86,hub2
87,hub1
88,hub3
89,hub3
9,hub2
90,hub2
91,hub2
92,hub3
93,hub1
94,hub2
95,hub2
96,hub2
98,hub2
99,hub2
