hub,x,y,sigma,strength
hub1,56.003775606842304,78.99071991954571,0.027408791645170946,1.0393307192028833
hub2,56.01887620485641,78.99794197234056,0.015879698403516204,1.3813104700995444
hub3,56.01389490940496,79.00507232705931,0.0236275072964895,0.7371908009534449
