hub,x,y,sigma,strength
hub1,63.007237690946724,82.99829969975028,0.02307660132851848,0.5593616104957011
hub2,63.008457776999045,82.99128457505363,0.02343538489803984,0.6769117207034059
hub3,62.99242972285259,82.99425001309353,0.021437069531280335,0.8045159249955423
