target,hub
100,hub3
13,hub1
14,hub3
16,hub2
18,hub1
20,hub2
22,hub3
24,hub1
25,hub2
26,hub3
28,hub1
29,hub1
3,hub1
30,hub3
31,hub2
33,hub2
34,hub2
35,hub2
37,hub2
38,hub2
39,hub2
4,hub3
40,hub3
41,hub2
43,hub2
44,hub2
46,hub2
48,hub3
5,hub2
50,hub1
51,hub3
53,hub1
54,hub1
55,hub2
57,hub3
58,hub3
59,hub3
6,hub2
60,hub1
61,hub2
62,hub3
63,hub3
64,hub3
65,hub2
67,hub1
68,hub3
7,hub2
70,hub2
71,hub3
72,hub2
73,hub2
74,hub3
75,hub2
77,hub2
78,hub1
79,hub3
8,hub3
80,hub1
82,hub2
83,hub1
84,hub3
86,hub2
88,hub3
89,hub3
9,hub2
90,hub2
93,hub1
94,hub1
97,hub2
98,hub2
99,hub2
