target,hub
10,hub1
100,hub2
11,hub1
12,hub3
13,hub3
14,hub1
16,hub2
17,hub2
19,hub3
2,hub1
21,hub1
22,hub3
24,hub3
25,hub3
27,hub2
28,hub2
29,hub3
3,hub1
30,hub1
32,hub2
33,hub1
34,hub1
35,hub2
38,hub2
39,hub3
4,hub1
40,hub2
44,hub1
46,hub3
47,hub2
48,hub3
49,hub1
50,hub2
51,hub3
52,hub3
53,hub3
55,hub3
58,hub1
59,hub3
6,hub3
61,hub2
62,hub1
63,hub1
64,hub2
65,hub3
67,hub3
68,hub2
69,hub1
7,hub2
70,hub1
71,hub1
73,hub3
74,hub2
75,hub3
76,hub1
77,hub1
78,hub3
79,hub2
80,hub1
81,hub2
83,hub2
85,hub1
89,hub2
9,hub2
90,hub2
91,hub2
92,hub2
94,hub2
95,hub2
97,hub2
98,hub2
