target,hub
10,hub1
100,hub3
11,hub3
12,hub3
13,hub1
14,hub1
15,hub3
16,hub1
18,hub1
19,hub3
2,hub3
21,hub2
22,hub1
24,hub3
25,hub1
26,hub3
29,hub3
3,hub3
30,hub2
33,hub2
34,hub1
36,hub1
37,hub1
38,hub3
39,hub3
41,hub2
42,hub2
43,hub2
44,hub2
46,hub2
47,hub1
50,hub2
51,hub3
52,hub2
54,hub3
55,hub3
56,hub2
57,hub3
58,hub3
59,hub2
6,hub3
61,hub3
62,hub2
63,hub3
64,hub2
65,hub2
66,hub1
67,hub1
68,hub2
69,hub2
7,hub2
70,hub3
71,hub3
72,hub3
73,hub2
74,hub2
76,hub1
77,hub1
78,hub1
79,hub1
8,hub2
80,hub1
82,hub2
83,hub2
84,hub3
85,hub3
86,hub1
87,hub1
88,hub3
89,hub3
9,hub3
90,hub2
92,hub2
93,hub2
94,hub1
95,hub3
96,hub3
97,hub1
98,hub3
