target,hub
100,hub3
11,hub2
12,hub3
13,hub1
14,hub2
15,hub1
16,hub3
18,hub3
19,hub3
2,hub2
21,hub2
22,hub2
23,hub3
24,hub1
25,hub2
26,hub1
27,hub2
28,hub2
29,hub2
3,hub1
30,hub2
31,hub3
32,hub2
33,hub3
34,hub2
35,hub1
37,hub2
38,hub1
39,hub2
40,hub1
42,hub3
44,hub1
46,hub2
48,hub1
49,hub1
50,hub2
51,hub3
52,hub1
54,hub2
55,hub1
56,hub2
57,hub3
58,hub1
59,hub2
6,hub3
61,hub1
62,hub2
63,hub2
64,hub3
67,hub3
69,hub1
7,hub3
70,hub2
71,hub1
72,hub1
73,hub3
74,hub2
76,hub3
77,hub1
78,hub3
8,hub1
80,hub2
81,hub2
83,hub3
84,hub3
85,hub1
86,hub3
87,hub2
9,hub2
91,hub1
92,hub2
93,hub2
94,hub3
95,hub2
96,hub1
97,hub2
99,hub2
