target,hub
1,hub3
10,hub2
100,hub1
11,hub1
12,hub1
13,hub3
14,hub2
18,hub2
19,hub2
20,hub3
21,hub3
23,hub3
25,hub3
28,hub2
29,hub3
3,hub1
30,hub2
33,hub1
35,hub3
36,hub1
37,hub3
39,hub2
4,hub2
40,hub3
41,hub3
42,hub2
43,hub3
44,hub1
45,hub3
46,hub1
47,hub2
48,hub2
49,hub2
5,hub1
50,hub1
51,hub3
52,hub2
53,hub2
55,hub3
57,hub1
59,hub3
6,hub2
60,hub1
61,hub3
62,hub3
63,hub3
64,hub2
65,hub2
66,hub2
67,hub3
68,hub3
69,hub1
7,hub1
70,hub1
71,hub1
72,hub1
74,hub2
76,hub1
77,hub1
78,hub1
79,hub3
8,hub2
81,hub1
82,hub3
83,hub1
84,hub2
86,hub3
88,hub3
89,hub1
9,hub1
91,hub3
93,hub2
94,hub2
95,hub3
97,hub3
98,hub3
99,hub1
