hub,x,y,sigma,strength
hub1,60.985973211555496,55.01934241561133,0.022016525863916007,0.8891542393590751
hub2,61.01286893684758,55.00098213180015,0.019731624036180728,0.8955553613606452
hub3,60.984564539461864,55.0023235285011,0.019425071520011855,1.0065426259075605
