target,hub
100,hub2
11,hub1
12,hub1
13,hub3
14,hub1
15,hub1
16,hub3
18,hub1
19,hub3
2,hub2
21,hub2
22,hub2
24,hub3
25,hub3
26,hub3
27,hub3
28,hub3
29,hub3
3,hub3
30,hub3
31,hub3
32,hub2
34,hub2
35,hub3
36,hub3
37,hub1
38,hub3
39,hub2
4,hub2
40,hub1
42,hub1
44,hub2
46,hub3
48,hub3
49,hub2
50,hub1
51,hub2
52,hub2
54,hub2
55,hub3
56,hub2
57,hub2
58,hub3
59,hub2
6,hub2
61,hub2
62,hub1
63,hub2
64,hub2
67,hub2
7,hub2
70,hub3
71,hub1
72,hub1
73,hub2
74,hub2
76,hub2
77,hub2
78,hub3
8,hub3
80,hub3
81,hub2
83,hub1
84,hub1
85,hub3
86,hub2
87,hub2
9,hub2
91,hub2
92,hub2
93,hub1
94,hub2
95,hub3
96,hub2
97,hub1
99,hub1
