target,hub
1,hub1
10,hub2
100,hub1
11,hub1
13,hub3
14,hub2
15,hub1
16,hub3
18,hub1
19,hub1
2,hub3
20,hub1
21,hub2
22,hub3
23,hub3
26,hub2
27,hub2
28,hub1
30,hub3
31,hub1
32,hub2
33,hub2
34,hub1
35,hub3
36,hub1
38,hub3
39,hub1
4,hub3
41,hub3
42,hub3
43,hub2
44,hub3
47,hub2
48,hub2
49,hub3
5,hub2
50,hub1
51,hub2
52,hub1
54,hub1
55,hub3
56,hub1
58,hub3
59,hub2
60,hub3
61,hub2
62,hub2
63,hub2
64,hub2
65,hub1
66,hub3
67,hub3
68,hub3
69,hub1
7,hub1
70,hub1
71,hub2
72,hub3
73,hub3
75,hub2
76,hub3
77,hub1
8,hub2
80,hub1
81,hub3
82,hub1
84,hub1
85,hub1
86,hub2
87,hub2
88,hub3
89,hub1
9,hub1
92,hub2
93,hub2
94,hub3
97,hub2
98,hub3
99,hub3
