hub,x,y,sigma,strength
hub1,60.01786752304382,70.00893277006445,0.012011422922173406,1.357801129645423
hub2,60.00124852935565,69.99719759051074,0.019846112048520465,0.7740105720278204
hub3,59.99255300211527,69.98270764632976,0.01596722537712536,0.7165975375570165
