hub,x,y,sigma,strength
hub1,64.00983330212485,72.00187832922913,0.02185538349281531,1.3642194656733475
hub2,64.00882672492037,72.01760247481809,0.02395153186560558,1.0015784409170934
hub3,64.0029185154358,72.01145167206367,0.02205815577689714,0.8390758690057132
