hub,x,y,sigma,strength
hub1,51.02374719839716,50.996530531082016,0.027615046237098463,1.2115959562229368
hub2,50.99599947943579,50.97824887169334,0.021746031319482183,0.9062041546239274
hub3,51.00581378253437,51.01439185308655,0.016679977856160697,1.3846666195310362
