target,hub
1,hub3
10,hub3
11,hub2
12,hub3
13,hub3
14,hub2
15,hub1
16,hub3
17,hub2
18,hub2
19,hub2
2,hub2
20,hub2
23,hub1
25,hub2
26,hub1
27,hub3
28,hub2
29,hub3
3,hub1
31,hub2
32,hub2
34,hub1
35,hub2
36,hub2
37,hub2
39,hub3
4,hub1
40,hub3
41,hub3
42,hub1
43,hub1
44,hub2
45,hub3
46,hub1
47,hub1
48,hub2
49,hub2
5,hub2
50,hub2
51,hub1
52,hub1
54,hub2
55,hub1
56,hub3
57,hub1
58,hub1
59,hub2
6,hub1
62,hub1
64,hub1
65,hub2
66,hub1
67,hub2
7,hub3
70,hub1
71,hub2
73,hub3
74,hub3
75,hub3
77,hub1
78,hub3
79,hub1
8,hub1
80,hub2
82,hub3
83,hub2
84,hub3
86,hub2
87,hub3
88,hub2
89,hub2
9,hub2
90,hub3
94,hub2
95,hub2
96,hub3
98,hub2
