target,hub
1,hub1
10,hub2
100,hub1
11,hub2
12,hub2
13,hub2
14,hub3
15,hub2
18,hub1
19,hub1
2,hub2
21,hub1
22,hub2
23,hub3
24,hub2
25,hub2
26,hub2
27,hub1
3,hub3
30,hub2
31,hub1
32,hub1
33,hub1
34,hub1
35,hub2
36,hub2
37,hub1
38,hub1
39,hub3
4,hub1
40,hub3
41,hub3
42,hub2
43,hub3
45,hub2
48,hub1
49,hub2
50,hub2
52,hub2
53,hub2
54,hub2
55,hub3
56,hub2
57,hub1
59,hub1
60,hub1
62,hub1
64,hub3
65,hub1
66,hub2
67,hub2
68,hub2
69,hub3
7,hub3
71,hub2
72,hub1
73,hub3
74,hub2
75,hub1
76,hub2
77,hub1
78,hub2
80,hub2
81,hub1
82,hub2
85,hub2
87,hub2
88,hub1
89,hub2
9,hub1
90,hub2
91,hub1
92,hub2
93,hub3
94,hub1
97,hub1
98,hub2
