target,hub
1,hub1
10,hub1
100,hub2
11,hub3
12,hub2
13,hub3
14,hub1
15,hub3
16,hub1
17,hub3
22,hub2
24,hub3
26,hub3
27,hub1
28,hub1
29,hub2
3,hub3
30,hub1
31,hub3
32,hub1
33,hub2
34,hub2
38,hub2
39,hub3
4,hub2
40,hub2
41,hub2
43,hub2
44,hub3
46,hub1
48,hub1
49,hub1
50,hub2
51,hub2
52,hub2
54,hub1
56,hub3
58,hub3
59,hub1
6,hub3
60,hub2
61,hub3
62,hub2
63,hub2
64,hub1
65,hub3
68,hub1
69,hub1
7,hub3
70,hub3
72,hub2
73,hub2
74,hub1
75,hub2
76,hub3
77,hub1
78,hub1
79,hub3
8,hub2
80,hub3
81,hub2
82,hub1
83,hub1
84,hub3
85,hub3
86,hub1
88,hub2
89,hub1
9,hub2
90,hub2
92,hub2
95,hub2
96,hub3
97,hub3
98,hub1
99,hub3
