hub,x,y,sigma,strength
hub1,44.990095135478,65.02227324243101,0.02081570199964988,1.1117220520421378
hub2,45.01734173148984,64.99943295661183,0.02437868980008092,1.205529566333661
hub3,44.98434439311331,65.01560854842799,0.02653802772054715,1.1622270561334151
