target,hub
1,hub1
10,hub2
100,hub3
11,hub2
12,hub3
13,hub1
15,hub3
16,hub1
18,hub2
2,hub3
20,hub1
21,hub3
22,hub1
23,hub1
27,hub1
28,hub3
3,hub2
31,hub1
32,hub1
34,hub3
35,hub1
36,hub3
38,hub3
39,hub3
4,hub2
40,hub2
41,hub1
43,hub1
45,hub1
46,hub1
47,hub2
48,hub3
49,hub3
5,hub2
50,hub3
52,hub1
53,hub3
54,hub2
55,hub1
57,hub1
59,hub3
6,hub1
60,hub2
61,hub1
62,hub2
64,hub3
65,hub3
66,hub3
67,hub3
68,hub1
69,hub1
7,hub1
71,hub3
73,hub1
74,hub3
75,hub1
76,hub1
77,hub2
79,hub2
80,hub1
81,hub3
82,hub2
83,hub3
84,hub1
86,hub2
9,hub3
90,hub1
91,hub2
92,hub1
93,hub3
94,hub1
95,hub2
97,hub1
99,hub3
