hub,x,y,sigma,strength
hub1,70.01018331791421,75.9800489611983,0.02714831398846246,0.8464930940161683
hub2,69.99666451636911,75.9998070145306,0.019656447982755666,1.0648077847830297
hub3,70.0081145824519,75.9940250945774,0.02057373901087823,1.033963585783329
