hub,x,y,sigma,strength
hub1,84.99383926855714,60.01193949421838,0.025297786352140195,1.4698153073189848
hub2,84.99923414448067,60.006197564226255,0.012500557324123621,0.5906837143117998
hub3,85.01108341152118,59.9961508758637,0.023320935640838862,0.6087381610101951
