target,hub
1,hub3
10,hub3
100,hub2
11,hub1
12,hub1
13,hub1
14,hub1
15,hub2
16,hub1
17,hub2
18,hub2
19,hub1
2,hub2
21,hub1
22,hub3
24,hub2
26,hub2
29,hub1
3,hub1
30,hub2
31,hub1
33,hub2
34,hub1
35,hub2
36,hub2
37,hub3
38,hub2
39,hub2
41,hub3
43,hub3
44,hub2
45,hub1
46,hub2
49,hub1
5,hub3
50,hub2
51,hub3
52,hub3
54,hub3
55,hub2
56,hub1
57,hub2
58,hub1
59,hub1
6,hub3
60,hub1
61,hub1
63,hub2
64,hub1
65,hub1
69,hub1
70,hub1
72,hub3
74,hub1
75,hub2
76,hub1
77,hub3
78,hub1
79,hub3
8,hub3
80,hub3
82,hub2
85,hub3
86,hub2
87,hub2
88,hub1
89,hub3
9,hub1
90,hub2
91,hub1
92,hub1
93,hub1
95,hub2
96,hub1
98,hub2
99,hub2
