hub,x,y,sigma,strength
hub1,64.97628492963253,77.00080734775874,0.02409590551694174,1.0057659185899552
hub2,64.98689142137988,77.0114698462613,0.012325104565771553,1.1063028927109784
hub3,65.00483264356761,76.9817009860298,0.01799197410578991,1.0606049570001395
