"","2","6","10","19","80","91"
"1",0,-2.61720923175574,0,0,0,0
"2",0,0,0,-3.33526814013536,0,0.542872578258663
"3",0,0.319106789428962,0,0,0,0
"4",0,0,4.01536901371712,0,0,3.6034915578669
"5",0,0,0,0,0,0
"6",0,0,0,0,-3.50709843883285,0
"7",0,0,0,0,0,0.0886379636993722
"8",0,0,0,0,0,0
"9",-9.60236544925966,0,0,0,0,0
"10",-0.00415940210389775,0,0,-2.11707342743904,0,0
"11",0,0,-0.888408161454539,0,0,3.00227304287736
"12",0,0,0,0,-2.21950921763537,0
"13",0,-5.22877290955301,0,0,0,-7.75094466053053
"14",0,0,0,0,0,0
"15",0,0,-9.12925844270236,0,0,0
"16",0,0,0,0,0,0
"17",0,0,0,0,0,0
"18",0,0,6.27150133367995,0,-1.92411935072704,0
"19",0,-1.10327789083528,1.39622106696104,0,2.23584902866149,-3.7708351250975
"20",0,0,0,0,0,0
"21",0,-6.65555663571299,0,0,0,5.73573288900013
"22",0,0,0,-3.25882909775688,0,0
"23",5.15056842154902,0,0,0,-1.23780928056838,-8.86214283769537
"24",0,0,0,-2.45171315437293,0,1.62036922534811
"25",0,2.95525545504032,0,-5.67157594342877,0,-4.30169286439208
"26",3.12933172217864,0,0,0,0,0
"27",0,0,0,0,0,-0.771832208965992
"28",0,0,0,0,0,0
"29",0,0,0,0,0,0
"30",0,0,0,-2.2056231964431,0,0
"31",0,0,0,0,0,-6.57133072999686
"32",0,0,0,4.03351698628733,0,0
"33",0,0,0,-0.25597461326745,0,0
"34",0,-1.9140514256941,0,0,0,-5.95411933807478
"35",0,0,0,0,0,3.33955226630724
"36",0,0,0,7.60519420195567,0,1.43456055282519
"37",-4.31147005958884,0,0,0,-2.66124050720075,0
"38",0,1.22830116760824,0,0,0,0
"39",0,0,0,0,0,4.99286383834429
"40",0,0,0,0,2.71300789523684,-3.13843419335266
"41",-0.0520204972451443,-1.32293479166497,0,0,0,0
"42",-5.18784596316506,0,0,0,0,0
"43",0,0,-1.91662540379519,0,0,0
"44",0,0,0,0,0,0
"45",0,0,0,0,-3.01585448510715,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",0,0,0,2.31131645245643,0,0
"49",0,0,5.29091674624369,5.15522577178201,0,-6.87317746090753
"50",-3.19961882003204,0,1.63595421875908,0,0,0
"51",0,0,0,0,0,0
"52",0,0,0,-6.73418143630046,0,0
"53",0,0,0,-1.76698247891042,0,0
"54",0,3.77466381151493,0,-10.0583658662856,0,0
"55",0,0,0,0,0,-1.21179569533373
"56",0,0,0,0,-3.87681882489227,0
"57",0,2.12163178673351,-4.35891450129444,0,0,0
"58",0,0,0,0,0,0
"59",0,0,0,0,0,0
"60",0,-3.51915224999331,0,0,0,0
"61",0,0,0,0,0,0
"62",1.28347477991227,0,0,0,-1.45065968936153,5.77103664232243
"63",0,0,0,0,0,0
"64",-0.889745164100815,-0.280518069134409,0,0,0,0
"65",0,0,5.7322993872427,0,0,0
"66",-9.26132696701974,0,0,-7.53474798189059,0,0
"67",4.81621335152527,0,-1.37762418121144,0,0,0
"68",0,0,0,-2.95333346416946,0,0
"69",0,0,0,1.88629802967991,0,0
"70",0,0,0,0,0,0
"71",2.51984821607243,-2.14061174575596,0,0,0.291187470508377,-3.44453656978908
"72",0,2.06314665150478,0,0,-6.88880495464455,-2.36826491648016
"73",0,0,0,0,0.778120550259397,0
"74",0,0,0,0,-1.85521189503996,0
"75",-5.87758836828294,-0.499567237482194,7.34785075957917,-1.84007952771088,1.6326252260779,0
"76",-2.54168903731434,-2.46949975707131,0,-5.99976945135222,0,0
"77",-0.841557427855163,0,0,0,0,2.04446789646669
"78",0,-2.36035495861861,0,0,0,-0.44348395124286
"79",0,0,0,0,0,0
"80",-3.89164703127467,0,0,0,0.272418378226431,0
"81",1.49774685294893,0,0,0,0,0
"82",0,-10.6416938454485,0,0,0,-4.99429348748103
"83",0,0,0,0,0,0
"84",0,0,0,0,0,0
"85",0,-0.256089194410588,0,5.30445553385087,4.76982182294341,0
"86",-2.09507260460737,0,0,0,0,0
"87",0,0,0,3.06993868439074,0,0
"88",-3.390025477676,0,7.04650843894188,0,0,4.09810049680852
"89",0,-0.614887977176426,0,0,0,0
"90",0,2.94756750651706,0,0,-5.38245836112627,2.00368984358519
"91",0,-0.0354935342051568,0,0,0,0
"92",0,0,0,-4.99544630610003,0,0
"93",0,0,0,0,0,0.653460682454958
"94",0,4.40469982203426,0,0,0,0
"95",0,0,0,0,0,0
"96",0,0,0,0,0,0
"97",0,0.143289171983872,0,0,3.05635345581622,0
"98",0,0,10.5340688946192,0,0,0
"99",0,0,0,0,0,0
"100",0,-2.48907878253133,0,0,4.84470872041589,0
"102",0,0,0,0,0,0
"103",0,0,0,0,0,0
"104",0,0,0,0,0,0
"105",0,0,0,0,0,0
"105",0,0,0,0,0,0
"106",0,0,0,0,0,0
"107",0,0,0,0,0,0
"108",0,0,0,0,0,0
"109",0,0,0,0,0,0
"110",0,0,0,0,0,0
