,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
cell661,2.4069902332810975,4.380653562282471,5.084044545167846,4.996073372579797,5.552955687589856,2.6685705841755745,1.2190562138304215,4.4215442000427245,1.1467375125936308,5.234245168390769,5.558584545640904,5.1081137450072,4.822778640360702,4.642716869721599,1.2236598027738856,4.8301531113307075,1.773944300164639,5.464807200723806,5.193583011869282,1.2493416635916337,2.2649699933951184,5.66763737106554,3.9128387832347946,2.8630574883868762,3.792752387550303,3.947889061586887,5.9993091287387275,3.575918101057357,4.875978560826875,3.6937722605545638,3.587594632247627,2.754645191533631,5.830721117806897,3.306149358778623,2.943864681099841,4.073384192824065,3.3961481897632626,5.702582441997927,1.1812094833962226,4.047519609743919,3.3352820322265595,2.56088102720381,2.8370108939149254,3.3055243703078627,4.250531870654909,2.688891621176704,5.272249894296187,3.7588886250531512,4.526580526507445,3.8304405546386486,3.533132415112121,5.564336063395236,4.248840492303018,5.433727336329979,4.592196063591839,1.9360396788035827,4.866407069465934,4.299682952630287,3.9700887945622285,1.9748229822408763,5.210648071541646,5.651812165928066,5.64661608383109,3.779407696500141,4.619569656572272,2.9649550255605317,5.343995554174861,3.951668894954833,2.729275132895649,4.283141864626129,3.87796126958556,5.530864202818722,2.1968027217713475,3.3270757581829926,4.561998834216121,2.9803960540587533,4.772603637262852,5.344964115907756,3.142876880376639,3.967856957377344,2.9561889787938513,4.693705808357834,3.9653873784717395,3.7930413928630515,1.9746265051012626,2.4538428715760054,2.9464298967948963,5.71827989635497,5.371790279270042,4.231287898641319,5.369011688084629,4.917396840162639,3.6041026946737564,6.386164186556497,4.616366796631052,0.7950612346753972,2.7204097510982725,4.11205883452718,3.289229342461914,4.687861152980248,4.565095448749955,3.10774916156638,3.7946632076134703,2.5385942792461815,3.062571448379374,4.234391682823115,1.3106528353898685,2.5529733797916307,2.4476775429397093,3.316208007011539
cell662,2.6503751425472384,4.370254501736783,5.038616896143892,5.1422458669965945,5.59874295178114,2.585915557645171,1.7266086570995622,4.392246807687503,1.2625793327538453,5.228471929003458,5.4353403011997585,4.881071635508409,4.814345011078644,4.658255360563015,1.368835061376073,4.845128145409887,1.6013575114178937,5.531451255568835,4.830550306683526,1.0767698446556748,3.34358269134813,5.461288022185885,3.8737994518481123,2.8811820558027956,3.8302817344502844,4.034203240166233,5.622198039835975,3.962240082842053,4.8396032856321245,3.7624734262491204,4.121968677983296,2.311365118030239,5.691488013396228,3.5212841739249745,2.8262215112602838,4.437668203767978,3.745406190423983,5.688470589779836,1.9351018971684073,4.143416185748176,3.3374065534138735,3.329907476838628,3.0198328526355973,3.3449776157809925,4.14099090268447,2.1385447270020146,5.300998417234193,3.814016860862557,4.135128943391169,3.781006675444809,3.2698201205307034,5.3484212204481825,4.1366058441398925,5.350578166584386,4.616487906793283,2.2325638973728963,5.090897680930069,4.3258010068305754,3.9717443378693122,2.4113949105695767,5.314665585835561,5.515373015062095,5.578961430655975,3.7000271873056993,4.6529692238815805,2.9327744441546346,5.345129887274371,4.549425898864071,2.8386268446757374,4.235563151722216,3.7608135994615224,5.430472250328453,2.518438773543089,2.9150425051558777,5.433782653887341,3.6401158558154956,4.862353846283464,4.979416534875945,3.8534064664578933,4.559147142169834,3.232214777782702,4.849968069824194,3.9209685575250024,3.2884053217629248,2.0749790427289496,2.3910275266914915,3.1018142343612434,5.94604421855037,5.51963158962126,4.138122184312379,5.35575261367319,4.748318273529987,3.6588108853622616,6.354065820973498,4.5132777365397,0.7887294157175484,2.7393571576909066,4.194861962848971,3.1920470125215177,4.672573774671968,4.566439771159358,3.2592870566849594,4.052446217652449,2.61009269150566,3.194161667487953,4.21518197876292,1.4649758343557362,3.2240131235457117,2.7355953253527066,3.7016356062481335
cell663,2.6111165035674633,4.376766435067514,4.9089837554980855,5.251548973456722,5.5589702528224185,2.784218971259944,1.2143968011279866,4.542184253566305,1.4265948809488165,5.263405871158394,5.545524427249358,5.071106959605843,4.758929620192539,4.747260245168041,1.1567865056735704,4.757139884542782,1.8622060101417217,5.580781370312752,5.225534408502146,1.255412229642841,2.5448485649543007,5.332714157898476,3.630209460278647,2.888503589797991,3.8936775725404758,4.3345699638949595,5.953777795192975,3.426340089244176,4.9005379952808275,3.495499778757256,3.8238699876102005,2.513690477370466,5.85097823174777,3.5955371504112805,3.0005045127518493,3.7744712799984432,3.4635679034476445,5.6821022419764695,0.932860768262488,4.21239777647607,3.196382282612982,3.312820392812369,2.9720900265030186,3.2059905905500505,4.251407692897676,2.2186114776290347,5.307167721350899,3.8134193479484146,4.032884479926872,3.8418608568374357,2.8776575324208533,5.241760025033129,4.242807778884433,5.219412496946655,4.575812006080731,1.8130385386835037,4.855382993050432,4.255040622230434,3.8747496670247297,2.02557805744833,5.378992666719864,5.365664042748572,5.661235826896103,3.642331980576219,4.794767761405724,3.4190510007530657,5.620934148490815,4.359411033234164,2.6778166610192473,4.322154411447731,3.529351581584649,5.415961448609604,2.031925916702535,2.8955867817908096,5.456135362273526,3.582146044607794,4.883391990583699,5.042296742536217,3.4759102977534746,4.058723874527899,2.807368966345824,4.720712942089276,4.3583833848447515,3.1626018202642605,1.8431672840761104,2.595743421652148,2.871242925216171,5.351011889303867,5.611367219006174,3.941926332453841,5.499070506665561,4.871830766344236,3.482142688598783,6.478892738620616,4.473802063612014,0.7749315744512634,2.7575676592926177,4.067187802615952,2.8076148753503913,4.799478402078404,4.622359714182416,3.04011895417427,3.8265659599448347,2.361043076652616,2.551303959538997,4.27794340538336,1.4511784702833315,2.193146083851185,2.4764301566558204,3.521084282277679
cell664,2.8092301189304636,4.478619117375111,4.959613586180106,5.204077641286073,5.623711921574361,2.5091227312267743,1.7090419872050988,4.178265557649049,1.7039094571695705,5.27123926017355,5.552408370641935,5.237910735623601,4.78176522456825,4.69815523232818,1.24296385721163,5.009609220877586,2.222988184174977,5.579502438047205,5.110942656625364,1.5284756238712511,2.5834247933256926,5.200628956627465,3.735499421432846,2.927942328865014,3.7491954740184408,3.7215419553497453,5.79656250354234,3.5988528645896527,4.9046921614233385,3.576946622872122,3.6319673064749085,2.7149602043558914,5.78533478932193,3.7714374511914532,2.9237746949706573,3.811124637180612,3.6319938330105557,5.717769110420695,1.632820845292655,4.129389657057583,3.12289746304516,2.826338957990158,2.99315102635816,3.1669780110173114,4.37250345188393,2.6172845431724956,5.239537217673615,3.408941800412269,4.271600902994182,3.687015376765502,3.066522244345496,5.4523100354248895,4.181292296508837,5.232152502936885,4.486139573033396,1.8620899507437454,5.260153547276743,4.154267600625884,4.099210299960027,2.9690764085102166,5.441583636736268,5.250220652009692,5.728062378242218,4.120354947220064,4.722655568033092,3.0149473437648227,5.448102503319122,4.174875410575825,2.867084502353447,4.405695557954772,3.655721937187896,5.336701866935876,2.071085785228862,2.898183846441747,5.407041794576492,2.934002682799128,5.016638166599122,5.369908752918869,3.0267798848518366,4.018245091485753,2.9972441307290727,4.917840513373593,4.507767046867841,3.0235733045050246,2.168873050356397,2.3902126665363923,2.8969434002092176,5.48349798945796,5.262885127764257,3.8624275543570814,5.521533890341942,4.688013011832796,3.3658700005572544,6.478170589809535,4.491484762177621,0.8093495658263463,2.572805766179065,4.0140254732931835,3.013499488859933,4.779340893947557,4.723006350336869,2.96337406128107,3.638246578328971,2.9148038879426053,2.573349991926866,4.304124881024859,2.3092765204845214,2.6113847431424513,2.4846903997544025,3.384311534345458
cell665,2.800655795403711,4.405114434037316,4.939166459106322,5.228486583224099,5.668060139587857,2.564972077038177,1.7059557417591336,4.541832730317885,1.1289309619508319,5.288449095412003,5.600466067030281,5.1558054444715005,4.774470552054993,4.608319929302004,1.2074137788274073,4.822010969432009,1.985679106829068,5.548254633475933,5.140535323738887,1.2053954377704659,2.5095804889787976,5.293796578885932,3.9026340299189624,2.7213598709695437,3.7430911840076226,3.6122991499255894,5.981176928843135,4.136135130941901,4.951665655248049,4.203402661447936,2.993450613287265,2.9496790737811307,5.8785948822437035,3.5952390491137907,3.0535007342051337,3.7935646505682636,3.3367994696152428,5.821098234690164,1.1563142734910379,3.931325813359241,3.752583776294306,2.7024290965428004,2.546881618266979,2.820490239716503,4.350305213113577,2.023944206579532,5.337667236155802,3.3179495053979617,4.359007368953013,3.8872577692684724,3.03193607299937,5.1773946051810045,4.28018814909458,5.468812731527471,4.585792019236644,1.5883928949099595,5.097709063366178,4.156210506556113,3.9725331981371537,2.4842781500879814,5.236907278461718,5.4025380568773835,5.684714343798528,3.602281379663886,4.831639324025952,3.0166999234226672,5.3355911176268584,4.186674652140187,2.5712225127683763,4.33027433326643,3.747894703988022,5.2970064020820935,1.923005170351661,2.9060387309008524,5.435983045372653,3.077887960748727,4.67295394083531,5.199187796890935,2.7157429537434616,3.7932660595006826,3.038715630151608,4.823599280428706,4.268392920445767,3.22424063116075,1.7444437975047529,2.4924121313728715,2.9697787166974865,5.28371031174623,5.429046386832057,4.2603154491440876,5.450535209181558,4.966019609800044,3.598098993092442,6.464901430213461,4.539337614579724,0.9134250409061409,2.7468350634584766,4.094369875317811,2.719650912845977,4.765380500528078,4.670547109736776,3.1668048832853213,3.7426124734155595,2.5604648423224683,2.9462168504917603,4.2376030060116054,1.4639653758663698,3.0886057744290625,2.6169812642498873,3.106363916957068
cell666,2.5683597639924156,4.3320768150195175,5.023130798511059,5.125879037253461,5.6764701053373265,2.686023906252974,1.198701736130861,4.6895486402039985,1.3704225278130855,5.1452420180487595,5.533788007288173,5.106287162066003,4.988579951128863,4.508585088126717,1.3028984627776492,4.635702403757247,1.879207848078989,5.544532319423298,5.042433693168696,1.59293621317431,1.5971115809339853,4.973444248082397,3.771163570837231,2.7824796295916214,3.5426365189936138,3.8274985586866865,5.904527855491212,3.9037620999795664,4.871057920247334,4.007868419848541,4.132305802107106,2.548262226858088,5.607230457374281,3.529165477784116,3.133613484480722,4.287794424322583,3.732973005848684,5.465071060079339,0.906321374406765,4.195277540706903,3.64115473245551,2.8424042008653134,2.6870938600046927,3.0898120560953055,4.196507048112859,2.4511379625093284,5.4983908899359575,3.4836239120847323,3.8468886157694304,3.9510237356806766,3.025023605847303,5.472289556216523,4.094269925765857,5.340414144892857,4.491863132755643,1.9351622246755533,5.095557285487619,4.2046942910045795,3.7875050694530117,2.451403806111667,5.3789531364830445,5.604549279864797,5.629738691896269,3.7224405624755765,4.6083865402347195,3.046603101170461,5.321466240922862,4.207678682300181,2.713850843349163,4.290592768917604,3.465541136319275,5.09652787765363,2.1436146441648174,3.157686895237305,5.361297051862834,3.049455279663607,4.761047689959724,5.210068349574659,3.042464342109696,4.17657829465362,3.062970294521028,4.8234863898391716,4.277269279596617,3.5266680591657114,1.4718974115153316,2.6226236505547096,3.082498498663346,5.487828927886575,5.644360497311472,4.184138212680894,6.044389482170978,4.692158033213373,3.3050608479861263,6.396430884848969,4.635388604027776,0.7775644759292162,2.6127164739971556,4.669152710737467,2.873066968806955,4.609363135724209,4.51129516173319,3.2129564497911867,3.8198532350713403,2.760727026383093,2.8543601436568364,4.237278287403004,1.616506437918791,2.714566355779049,2.566629448266723,3.767854356994025
cell667,2.7062681303360705,4.322025541306516,5.084887822362274,5.082439649612542,5.445617257522451,2.667957289725722,1.402486578642518,4.973485831481778,1.1469943505271307,5.040331580583976,5.469594769043148,5.141603044068066,4.626912691354764,4.5777434797289915,1.1600151725683443,4.5537279697177615,2.1818642396814054,5.583573966431223,5.151595103886622,1.5191167541982162,2.624908221134256,5.0918780074588925,3.8426781169396405,2.8096239970319776,3.7208158755330856,3.838822258446884,5.742799037949312,3.5613868018235313,4.851101336645999,4.045697078194535,3.4991344210490145,3.290850153671486,5.777562385390812,3.6242998124811243,3.2579562081522426,3.959131381042661,3.5480200436750575,5.743453801414732,1.4403789880963538,4.155923880759769,3.609125252178994,2.5921782079015023,2.782600388428714,2.933528176384182,4.191951202704945,2.049078638654135,5.415662848194676,3.193688405334056,4.2988929771400795,4.041996975893086,3.232972565768997,5.406741358545687,3.940177545169342,5.3449921909274325,4.555064494862568,2.1736812189991785,5.065504690342559,4.379001085366711,3.8780395353249335,2.14348489858171,5.197135197534301,5.691650798443581,5.6149254142152065,3.7246428876542645,4.7671802904540685,2.8477435890860323,4.9042508937178235,4.373570087991962,2.6552861738668967,4.277854991274934,3.4082714105228575,5.275320617670408,1.8952250725475899,3.288308445379016,5.415622221991346,2.8962305808935973,5.06622871753707,5.236549522789757,2.9606377773583255,3.7063179830777453,3.1150905461451406,5.15975914663519,4.3769976799601,3.4966279196794163,2.6038766267561884,2.480072581940719,2.8153274026663384,5.416868109662739,5.4716668918113855,4.214196563936163,6.028429467337781,4.8639712554545165,3.523502712050004,6.37660782945849,4.894918524539762,0.7962756437954984,3.0716297095719507,4.551492723855973,3.2460934913090664,4.609261643014196,4.550745249018296,3.2368869031819814,3.817144652059292,2.4854685357449933,2.560612944436764,4.187088302588983,1.4946172723735667,2.814471909666577,2.527307423413268,3.0758651592367765
cell668,2.646336916889001,4.383349944920623,5.102710101342293,5.110643536923339,5.523374456926527,2.6011310837297077,1.6179816662176727,4.666872355068296,1.7089009018065955,4.895552729829134,5.644235965145433,4.972672888840384,4.735743963159964,4.662921822474847,1.315366225419292,4.620754365984325,1.9330476476959337,5.596082326460005,5.094936991640816,1.6796685119138295,2.659876518925747,5.29958855957207,3.7934658249286652,3.2606254539909414,3.7481941933972465,3.9419783090938827,5.7375243193333505,3.6845278756980906,4.608768195594642,4.009139501858267,3.9422990196121876,2.6869233374861716,5.89050810632464,3.7114066815772984,3.3063286231008626,3.778656721900133,3.3986128947776284,5.75303285308269,1.4679241953979678,4.272769754099686,3.5801775883532847,3.4924261715592335,2.742222716874126,2.6534660732366335,4.212822473340324,2.4709951173512046,5.320905131428659,3.041000856346456,4.347760424428339,3.849723062553584,3.0483217850913915,5.368949018526024,4.073493265857989,5.432287245459326,4.364299410774475,1.9231283273369,5.039148125958171,3.9783017563426633,3.812302809159592,2.4772371756939906,5.249156783653971,5.4925984240613985,5.635013341782449,3.6382826752063533,4.618082230103222,2.90517945137437,5.2608563976978795,4.209649950658186,2.7859463457333176,4.61521249561317,3.4551954399009843,5.164133330100181,1.8703647947149649,3.2309059799108693,5.390055705434991,3.1127392465316026,5.282243291426643,5.17423674635452,3.016219794051281,3.990530942427524,3.2844928671479705,4.831397748187404,4.277927164292507,3.636072441011545,3.071823846315419,2.231604882805801,3.0726403693150997,5.4941519918718935,4.826954898021671,4.167256651844726,6.086982670133159,4.685522895419591,3.762307919018604,6.45693598020244,4.733596789650582,0.7600287391313852,2.7753567634936664,4.697223753096991,2.903950170145018,4.590766706328945,4.639018420881295,3.1674635907527255,3.530867919686597,2.764376568453277,2.5884947442707285,4.247924493063082,1.7970091364780305,2.840183900807464,2.138563371493169,3.5487912859600073
cell669,2.746131803493916,4.320267574863341,4.7099463942370114,5.17925915645413,5.411983472314486,2.5840917544174817,1.1502457252094151,4.907233719567669,1.2145113854407508,5.154953157220308,5.511663409221642,5.203828666116367,4.6836255584485285,4.549353911654548,1.0911272580067577,4.7617188902646514,2.6541533542159934,5.475704099282811,5.1916544781607366,1.1094969241486767,3.265303244254931,5.040524761342436,3.7291701155973125,3.1441703645370143,3.7301284670714536,3.929209854493307,5.817201405766049,4.071698291512925,4.84963826919095,3.874747023952047,3.9160650328648985,3.2123181295792533,5.813992662799997,3.5387861346496914,3.303574650232573,3.9714500510922024,3.4344561969572918,5.6464922125161685,1.4734707507462974,4.204254600953113,3.5867644298173698,2.1436397026933243,2.8047511472395086,3.2018239495454006,4.148083279136025,2.5558157221520634,5.208869661635211,3.5204670367361857,4.278296172285851,3.8485865948742553,2.9317121967511057,5.450296050641929,4.113678911013909,5.130586035786714,4.532383902010126,2.3708416444593765,5.015832586738474,4.1296333902703655,4.444134795799966,1.9790048904496633,5.289256726126287,5.493443439549527,5.6162759542153005,3.686514409297114,4.84361395001783,3.0373512549342077,5.00064982484135,4.383726275105176,2.744258120619674,4.526626410959908,3.5896523654524315,5.13576446416703,1.9089834517077515,3.200628197571056,5.787674409490456,3.0272071652143864,5.405016713738055,4.618254452101258,3.3614209583788335,3.935032612418168,3.252966624164792,4.702669280118715,4.20672992941182,2.955185356058916,1.9200029406068768,2.9652252160671733,2.7018308385735623,5.369346650398222,5.643720345574573,3.949902752451553,6.036621389367009,4.896017502906657,3.529490189400375,6.367555820898768,4.305843789998662,0.7588369887457782,2.8297124495953287,4.849557828906969,2.7065107081867903,4.608615656915021,4.528821427726912,3.1095947975275067,3.955642360976804,2.563852832463197,2.765838479980635,4.205006730538664,1.6051667945427777,2.8083340379617185,2.5829909480363247,3.871290620193447
cell670,2.7925293706714007,4.306868983840712,5.123380331226443,4.991661877507554,5.507890581314947,2.6572366531910676,1.5368700765486478,5.164120852274585,1.3839110980884006,5.155017492791563,5.465710645451164,5.3385590684590944,4.881488914500144,4.541681517382044,1.3209711283298027,4.644972939487055,1.6465397093438794,5.55723041706812,4.9108945573030365,1.3087036265963194,2.2352834394325396,4.9289446455266415,3.953266658392797,3.2306326411210406,3.4707705344500646,4.252455002116678,5.859270966663584,4.510070622406699,3.9590622767419346,3.9520906583507105,3.0335666356256157,2.6378631487657076,5.72584416235207,3.5855268676498033,3.282737757147448,3.5708771315756462,3.2021895614585403,5.517811738338671,1.5535847069579116,3.937580997765225,3.5986902595767867,2.563956946637731,2.843095100026999,2.8710901905250092,4.20402475579992,2.537192609256355,5.396487068108394,3.448836161633312,4.304463470040437,3.824284447060767,2.6466674186386148,5.348639489437431,3.973369530081327,5.398722572838844,4.598999023672638,2.127318151948031,5.107906931959261,4.236536075162058,4.27653405931394,2.434677765484836,5.326154525556478,5.702209858907888,5.558125226185725,3.539900055873088,5.020235667071903,2.783914577055915,5.370352328078564,4.397263447191652,2.6099586411438107,4.550927721382402,3.380042384010894,5.268217659001827,2.140879574496013,3.1300247850628065,5.829412352742837,2.331409264668534,4.939656690593539,5.333384895893285,2.9069151364078953,3.5426475597972824,2.8475778147977224,4.836508008292994,4.349812721946978,3.0599091165646755,2.0573053290969554,2.6234246142693496,2.3228043747624985,5.451984298907968,5.021614956088129,4.063310025993531,5.988298907899341,4.916418372634772,3.311102502563518,6.386822308212556,4.40670180810493,0.8054415457993994,2.745600340874801,4.717621450157268,2.689655440270138,4.567765769511823,4.5309319938298644,3.100212040643174,3.8792138995598338,3.0360010133938626,3.254144324205914,4.268765980915574,1.6451657821784513,3.1153665326768496,2.3093263589292894,2.998140459323343
cell671,2.722401903327632,4.414830817526729,4.959509870236978,5.2756419869886555,5.461100696198402,2.4595479690137445,1.127294434137969,4.753640928309365,1.9885276950320112,5.054689064987536,5.439136109880368,5.146097033641804,4.62595161911997,4.675756488672813,1.3332692074344596,4.696501565636014,3.011774871016498,5.703242288694058,4.790739310185116,1.301164411669187,2.975107394729048,4.946192243488994,3.639844956983125,3.4961714177781213,3.9272245428390486,3.749997740835774,5.708135070804444,3.900201195069089,4.944077315799709,3.45394933285777,4.640143990793777,2.8305021712859886,5.824891405699498,3.5587422493877736,3.1517020922422305,3.7318916763763994,3.7155231600353127,5.573746329978087,1.6359323154015457,3.959257432458157,3.558308988385518,3.651265063369555,2.5609485538772554,3.198441742450937,4.290986602449898,2.5910246320066994,4.942401313401614,3.025295282794754,4.1742779909748595,3.922999495263933,2.7396370984419156,5.672797106920853,4.137464742987088,5.133345000847314,4.237686279923709,2.8114399301548505,5.077277892559881,3.973265133165581,4.4688109925370485,2.177626178470052,5.173292242246921,5.411571344096741,5.691964862492942,3.605693325952096,5.012092578903696,2.66466492731682,4.617472586935139,4.198753210539457,2.707611052856351,4.783003877414557,3.513675212766882,5.078783278671412,2.1044586738545954,3.1376761712546735,5.976761776729606,2.8520969180084115,5.290363061558068,4.842795819115706,3.55178481302172,3.994144460154558,2.9305173962917483,4.799143606735697,4.553005973992189,2.8655557669402363,2.5989604607314734,3.0401635410894285,2.3462978024017125,5.388329887400622,5.174123642334061,3.7808137742404213,6.084457408456094,4.706355929180181,3.05513687319715,6.500387111270245,4.314907890448934,0.7987509821229245,2.693724171503202,4.6217128232325155,2.934866801003955,4.6998589277908085,4.680291206060759,3.007143793439491,3.8780300563457826,2.5766513755258664,2.611645180143287,4.314526123748347,1.711220719514106,2.6918464046112947,2.528038216604579,3.9225785979212056
cell672,2.798167515982455,4.304092309422841,5.036903979389538,5.1297680341411835,5.33750298933201,2.507290484326913,1.6248471303918657,5.105647344828518,2.139882830669241,5.038361129646081,5.380946997885043,4.789789329670575,5.300288310242457,4.5029083609214515,1.1724313654438916,4.503358985972863,1.7503040914827661,5.1970740769246095,4.681184430065667,1.5106073431724099,2.5866333737938993,5.092055438948875,3.819698454245273,3.3563047714782845,3.668718507120737,4.13875436842943,5.772715565254546,3.697424988682409,4.708653547356663,3.884317223505105,4.203854832463463,1.9576038812693488,5.734977846328339,3.633172831793263,3.3073149961469457,4.265075635988567,3.3407029522489267,6.000148936668631,1.4810990336543373,3.905332837053486,3.2598209164056464,3.5481031106122836,2.8429668440314795,3.263956316376788,4.129399908444539,2.1473053287569157,5.135438690816209,3.487431190581248,3.8381082843583143,4.142233846731058,2.7350179868443956,5.35104379554527,4.064722520299633,5.4378783288455645,4.514422632112176,2.727742979023104,5.1165529673309855,4.163724433404463,4.316285085229306,2.343344628460449,5.2023622151680815,5.6920586220335885,5.562795163680692,3.611297517719567,5.042277105056305,2.8604654583104345,5.034812920282322,4.34658711854732,2.6685123602528584,4.581558310498538,3.880377443641099,5.481505070962843,2.1736052727571744,2.7295612377136926,5.768064710735654,3.047342878099859,5.137991107963329,4.929760884346799,3.8982912845534026,3.6796984463345486,3.1200697000761535,5.005442363000034,4.199670136890802,3.042947418306032,1.4148455681576584,2.92724209882524,2.7398373718065128,5.37122557924461,5.0638423859849935,4.100754846684556,5.983190308285686,4.9968775173158715,3.1264246494032992,6.401125790503351,4.341793505382863,0.7668421383592895,2.489241263164728,4.7410658460202635,2.469322457526962,4.866525638417386,4.495905859369435,3.2834254492547092,3.829643093335843,2.327530328292976,3.024044061968217,4.25145277147213,1.324825572650813,2.9189316244662873,2.3542961841095886,3.7403699852734316
cell673,2.7467800223875054,4.335068557179423,5.1755221099357325,5.141076134393633,5.521984962867829,2.5918746617861577,0.9941743655786722,4.641410610306253,1.5417475266645895,5.306804320440302,5.499562081762194,4.788962991143149,4.949131421480891,4.46537498085523,1.1879816287723857,5.291923003786189,1.3916249350356262,5.189335170536611,5.239883061679216,1.8439784788696443,2.538193390105552,5.071185723152703,3.3969763956774113,3.2181775671982797,3.646255656824509,4.029994429365895,5.833072874059211,4.267372043377227,4.776842673133744,3.992230828069294,3.4422800472272956,1.7265510872529704,5.746985318421637,3.460872248598347,3.2904984102620074,3.9753590779014663,3.465117301386427,6.029103995695534,1.2989558704024158,4.039143093120152,3.228470519731122,3.218302629271326,2.7213825853095988,3.3569551193684384,4.16889440755643,2.249776226201793,5.132470060716401,3.2625560902642214,4.045378774669825,3.858820186224562,2.7468160549304548,5.085546867353986,3.9815666620276566,5.2121067312900555,4.197433874823128,2.677327905343757,5.0244883736982615,4.120703503630499,4.228817277546291,2.5430804848357953,5.167170443821743,5.656352049843527,5.471979542438023,3.6097915200806714,5.010193028567415,2.98173006279735,5.058062185091809,4.052863947640599,2.7424983207312543,4.647009591800221,4.159792295148138,5.601680955977307,1.9796873015831606,2.7043423707791923,5.885385192791864,3.1524127778070206,5.367088638928314,4.596427776620026,3.6344358720702488,3.8558664264943383,2.689612651118357,4.688082852615163,4.32615392566937,2.9559976222760107,1.7912893826763494,2.6401047544746725,2.6655616689537838,5.105385283021531,5.5101578696880065,4.184243209993276,5.996730207887393,4.443920418534266,3.3688007100880735,6.427299537927634,4.271068916845762,0.7678319589489819,2.4455981444974353,4.450501234195197,3.3920087208752694,4.887760714791225,4.546437550336725,2.7546871576849776,3.7903877314389756,2.667953652617201,2.8580538524833408,4.22427271617945,1.3771106123700685,2.5608426173108256,2.4683387094586813,3.526656739925989
cell674,2.4712050228904925,4.2700347433022285,5.010187046503965,5.1625922000081506,5.401775532498575,2.6637055813657646,1.338469714750641,5.090994149585149,2.3521462011155334,5.550441740067327,5.477740850906958,5.001028235365739,5.102956061000904,4.519346496955284,1.510953317539577,4.49836889266684,1.6098889506317793,5.085590757993396,5.041537697442533,1.3486196284970726,2.69249959391567,4.986571010402264,3.637802889878174,3.405677221917777,3.677776097663544,4.157948206125647,5.835725455390982,3.7747244913579143,4.778119136878647,3.7530502693955268,4.727119121355678,2.2361277914432267,5.661809466347823,3.59763734422985,3.25442367735911,4.301064738809535,3.7498183151717694,5.989492591075382,1.8913814798877362,4.014566576170487,3.2473342610549727,3.0588004228403856,3.4502872971697407,3.3805838555586356,4.094075431734836,2.2509291861720793,5.415484612177755,3.4101869416221744,3.8559508832506415,3.882376530300964,2.6558040631546094,5.066134015461829,4.102214465886761,5.362240100604694,4.356131402751736,2.7637517554810023,4.949611397763418,4.098125674350176,4.45190257736341,1.897100674744609,5.163123302714907,5.613375274510512,5.430608601563269,3.6470144275901686,4.707582682141419,2.979345152793403,4.908034835810519,4.023393131441438,2.8279994456961703,4.58488349069144,5.027699031377143,5.5298261873985926,1.8722330302492325,2.7988737010978304,5.5818039462279385,3.151283796925432,5.23016249729388,5.260195886205899,3.7066645772187083,4.097519390369076,2.8474931154616603,4.656734176784714,3.7782428033886433,3.0416284991440294,1.7333683090512153,2.6738286640461064,2.4839557263342686,5.3911107326390635,5.061557004686508,4.0717925012010285,5.923527586963986,4.714711438970409,3.304298308721687,6.3758155316973015,4.323584331951084,0.7712391761247303,2.416500614164149,4.5597468403750465,3.9505306389198873,4.81519367923757,4.435074303311057,2.8727572330029543,3.8801942596560925,2.7774556936011767,3.148931024422326,4.289276166610038,1.4251605772166391,2.665349017859959,2.468062244526733,3.3430942803517643
