,2,6,10,19,80,91
1,2.25048379853494,1.82460703083929,0.194161310421123,4.268811580508259,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,2.1840705010589105,0.0,0.0,0.0,0.0,1.0261624877363702
4,1.63480702334556,0.0,-1.231395026033556,0.0,0.0,0.0
5,4.677882689543319,4.30189336056887,1.254283913628966,4.04717443889522,0.0,-0.1904036103531515
6,0.0,0.0,0.713451406318098,0.0,0.0,0.0
7,2.314399526821984,2.6739676718905097,2.4147795500475597,3.54815414209902,0.0,0.0
8,2.7075102688032104,1.3959790127502418,1.3579799293092099,1.82930431975137,0.0,0.0
9,0.750715021037535,1.9706485079840497,4.359261538971891,2.740722933202079,0.0,0.0
10,0.0,0.0,-0.771803953545275,0.0,1.7547445887425464,0.0
11,0.0,0.0,2.6350534392144906,0.0,0.0,0.0
12,0.0,0.708545199424617,3.93906483578258,0.0,0.0,-0.5933789942323521
13,-0.904295005081752,0.0,2.2163739907304394,0.0,0.0,0.0
14,0.0,2.01132553109245,0.0,0.0,0.0,0.0
15,0.0,1.5135689324467,3.89141185712513,0.0,0.0,0.0
16,0.0,0.0,1.7686991785595203,0.0,0.0,0.0
17,0.0,0.0,3.3464394497881194,0.0,0.0,0.0
18,0.0,0.0,2.73966016360798,0.0,5.44241220642305,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,4.72870806690895,0.0,0.0
21,0.0,0.0,0.0,0.34149452605583297,0.0,0.0
22,0.0,0.0,2.14390955820684,0.0,0.0,3.63856658012759
23,0.0,0.0,0.0,1.30750045911412,0.0,0.0
24,0.0,2.6012451112618438,1.4425156937000503,0.0,0.0,0.0
25,0.0,0.0,0.0,3.9433347258069196,-0.214771765329857,0.0
26,0.0,0.0,0.0,0.9432786835220159,0.31389810454376094,0.0
27,0.0,3.2818614534065196,-1.302848627117696,3.34284321043713,0.0,0.0
28,1.7516939701684549,0.528903396748584,0.0,0.0,0.0,0.0
29,0.0,0.0,1.6753598328804498,0.0,0.0,0.0
30,0.0,1.7060608162154405,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,4.863626968074649,-0.818129784692832,0.0
32,0.23784805411717,0.0,0.0,3.0218441811032877,0.0,0.0
33,0.0,0.0,0.0,4.49642427258452,0.0,0.0
34,0.0,0.0,0.0,1.013637512153523,0.0,0.0
35,0.0,0.0,2.4925946677792643,0.0,-1.721159414476725,0.0
36,0.0,3.8025854279720557,0.0,0.0,0.0,0.0
37,0.9608852092370761,2.5942078913156594,0.776925178596954,0.348797551179564,0.0,0.0
38,0.0,0.0,4.582113068121289,0.0,0.0,0.0
39,0.0,0.0,1.6915042111263605,0.0,0.0,0.0
40,0.0,0.0,-0.244310709725084,2.42281588888411,1.32268871505541,0.0
41,0.0,0.0,2.2145617319389297,0.0,0.0,0.0
42,0.0,0.0,2.4518155954148897,0.0,0.639292916101975,0.0
43,0.0,0.0,0.0,1.59469307243303,0.0,0.0
44,0.0,0.0,3.60025899003192,0.0,0.0,0.0
45,2.9898594428875276,1.579122562398276,0.0,0.0,0.0,0.0
46,0.0,0.0,2.16991401246586,0.0,0.0,0.0
47,0.0,0.0,0.0,4.23998187772466,0.0,0.0
48,0.0,0.0,0.0,2.3113164524564302,3.349195577923563,0.0
49,0.0,0.0,2.60560142999541,-1.670710834661768,0.0,0.0
50,0.0,0.0,3.8499834917612406,0.0,0.0,0.0
51,0.0,0.0,0.2755719393731984,1.4337416714126,0.0,0.0
52,0.0,0.27893106841009996,2.1140533900606107,0.0,0.0,0.0
53,0.0,0.0,1.6420116239578397,0.0,0.0,0.0
54,4.882401615492141,2.9025665460887295,2.63505318292519,1.325702173082337,0.0,0.0
55,0.0,0.0,1.43309098826121,0.0,-0.017949455273856902,0.0
56,0.0,2.70155022874384,2.1979128008251005,-1.487846076636215,-0.898745791462636,0.0
57,0.0,0.0,0.0,1.001290744465356,4.29148272959744,0.0
58,0.0,0.635065288048436,0.0,0.0,0.0,0.0
59,0.0,0.0,2.6736132809632904,0.0,0.0,0.0
60,0.0,1.1005526605668838,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,2.96977591877717,0.0,-3.11084626865589
62,0.0,0.0,3.7235091428466704,0.0,0.0,0.0
63,1.1051124760695141,0.6554534481437889,1.98572573381758,0.0,0.0,0.0
64,0.0,0.0,0.0,2.71092074766474,3.8192293176141794,0.0
65,0.0,0.0,0.0,3.62729010942896,1.4540049062609879,0.0
66,0.0,0.0,2.7737854798135997,0.0,0.0,0.0
67,0.0,0.0,0.312596393674073,-0.816250144315992,0.0,0.0
68,0.0,0.93364941362977,0.0,0.0,0.0,0.0
69,1.2767668133041012,0.0,1.2162580433602002,0.0,0.0,0.0
70,0.0,0.0,1.0252606453979998,0.0,0.0,0.0
71,0.0,-2.42991690555922,4.2242606840397,0.0,0.0,0.0
72,0.0,0.0,3.0030733858813794,0.0,0.0,0.0
73,0.0,2.7027022980321176,0.0,0.0,2.3533707117438394,0.0
74,0.09504547832384411,1.9935125883567602,2.051673581836816,0.0,0.0,0.0
75,0.0,0.0,0.0,-0.357060965959494,0.0,0.0
76,0.0,2.6444154485059395,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,1.43344349594814,4.39931389757237,0.0
